Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789886201,12,,Aggregated,1.600000,0.000000,2200,3000,4900,6900,12000,17000,21000,22000,24000,24000,24000,123,0,2200,4519.898430618007,1078.2218149997789,24096.41968899996,231.9512195121951
1789886202,12,,Aggregated,1.800000,0.000000,2000,3000,4900,6900,12000,17000,21000,22000,24000,24000,24000,125,0,2000,4472.960460928124,1078.2218149997789,24096.41968899996,232.08
1789886203,12,,Aggregated,2.000000,0.000000,2000,3000,4900,6900,12000,17000,21000,22000,24000,24000,24000,127,0,2000,4428.554723472549,1078.2218149997789,24096.41968899996,231.92125984251967
1789886204,12,,Aggregated,2.000000,0.000000,2000,3000,4900,6900,12000,17000,21000,22000,24000,24000,24000,127,0,2000,4428.554723472549,1078.2218149997789,24096.41968899996,231.92125984251967
1789886205,12,,Aggregated,1.700000,0.000000,2000,2900,4700,6500,12000,17000,21000,22000,24000,24000,24000,131,0,2000,4348.333290038287,1078.2218149997789,24096.41968899996,231.61832061068702
1789886206,12,,Aggregated,1.700000,0.000000,2000,2900,4700,6500,12000,17000,21000,22000,24000,24000,24000,132,0,2000,4330.620054954663,1078.2218149997789,24096.41968899996,231.54545454545453
1789886207,12,,Aggregated,1.600000,0.000000,2000,2900,4700,6500,12000,17000,21000,22000,24000,24000,24000,135,0,2000,4269.533469126059,1078.2218149997789,24096.41968899996,231.86666666666667
1789886208,12,,Aggregated,1.800000,0.000000,2000,2900,4000,5700,12000,17000,21000,22000,24000,24000,24000,137,0,2000,4225.3733592994,1078.2218149997789,24096.41968899996,231.98540145985402
1789886209,12,,Aggregated,1.800000,0.000000,2000,2900,4000,5700,12000,17000,21000,22000,24000,24000,24000,138,0,2000,4203.195188021869,1078.2218149997789,24096.41968899996,231.91304347826087
1789886210,12,,Aggregated,2.000000,0.000000,2000,2800,4000,5700,12000,17000,21000,22000,24000,24000,24000,139,0,2000,4187.0688363166855,1078.2218149997789,24096.41968899996,231.84172661870502
1789886211,12,,Aggregated,2.000000,0.000000,2000,2800,4000,5700,12000,17000,21000,22000,24000,24000,24000,139,0,2000,4187.0688363166855,1078.2218149997789,24096.41968899996,231.84172661870502
1789886212,12,,Aggregated,1.800000,0.000000,2000,2800,3800,5000,11000,17000,21000,22000,24000,24000,24000,142,0,2000,4133.95058826071,1078.2218149997789,24096.41968899996,231.6338028169014
1789886213,12,,Aggregated,1.600000,0.000000,2000,2700,3400,5000,11000,17000,21000,22000,24000,24000,24000,146,0,2000,4066.923287274111,1078.2218149997789,24096.41968899996,231.86301369863014
1789886214,12,,Aggregated,1.600000,0.000000,2000,2800,3400,5000,11000,17000,21000,22000,24000,24000,24000,147,0,2000,4059.652792809653,1078.2218149997789,24096.41968899996,231.79591836734693
1789886215,12,,Aggregated,1.700000,0.000000,1900,2700,3300,5000,11000,17000,21000,22000,24000,24000,24000,149,0,1900,4026.6889407652266,1078.2218149997789,24096.41968899996,231.90604026845637
